grid_row,grid_col,lat,lon,current_u,current_v,wind_speed_knots
26,43,-71.7568,-34.1892,-0.324,0.371,19.0
26,44,-71.7568,-34.0541,0.477,-0.162,19.5
26,45,-71.7568,-33.9189,0.354,0.261,18.5
26,46,-71.7568,-33.7838,0.744,-0.034,11.7
26,47,-71.7568,-33.6486,-0.41,-0.443,8.4
26,48,-71.7568,-33.5135,-0.426,0.091,16.6
26,49,-71.7568,-33.3784,-0.133,-0.087,14.7
26,50,-71.7568,-33.2432,-0.16,0.051,19.6
26,51,-71.7568,-33.1081,-0.179,0.29,13.8
26,52,-71.7568,-32.973,0.678,-0.16,11.8
26,53,-71.7568,-32.8378,-0.176,0.301,10.9
26,54,-71.7568,-32.7027,-0.146,0.151,9.2
26,55,-71.7568,-32.5676,0.487,-0.111,10.3
26,56,-71.7568,-32.4324,0.085,0.003,6.9
26,57,-71.7568,-32.2973,0.51,-0.274,11.9
26,58,-71.7568,-32.1622,-0.415,0.384,5.7
26,59,-71.7568,-32.027,0.134,0.067,8.7
26,60,-71.7568,-31.8919,-0.456,-0.556,19.9
26,61,-71.7568,-31.7568,-0.419,-0.273,11.5
26,62,-71.7568,-31.6216,0.678,0.023,18.4
26,63,-71.7568,-31.4865,-0.319,-0.544,19.3
26,64,-71.7568,-31.3514,0.192,-0.576,16.6
26,65,-71.7568,-31.2162,0.034,-0.15,24.2
26,66,-71.7568,-31.0811,-0.048,-0.267,5.4
26,67,-71.7568,-30.9459,0.67,-0.162,19.8
26,68,-71.7568,-30.8108,-0.472,-0.337,24.2
26,69,-71.7568,-30.6757,0.363,-0.435,22.2
26,70,-71.7568,-30.5405,0.752,0.089,8.4
26,71,-71.7568,-30.4054,0.228,-0.085,11.5
26,72,-71.7568,-30.2703,0.718,-0.4,8.4
26,73,-71.7568,-30.1351,-0.432,-0.28,17.0
26,74,-71.7568,-30.0,0.044,-0.008,19.2
27,0,-71.8243,-40.0,-0.162,-0.528,11.3
27,1,-71.8243,-39.8649,0.45,-0.453,15.8
27,2,-71.8243,-39.7297,0.776,-0.527,18.8
27,3,-71.8243,-39.5946,-0.167,0.212,13.4
27,4,-71.8243,-39.4595,0.35,0.152,22.1
27,5,-71.8243,-39.3243,-0.242,0.153,20.4
27,6,-71.8243,-39.1892,0.235,0.116,6.3
27,7,-71.8243,-39.0541,0.103,0.069,17.4
27,8,-71.8243,-38.9189,0.764,-0.123,9.7
27,9,-71.8243,-38.7838,0.291,0.042,16.2
27,10,-71.8243,-38.6486,-0.046,-0.562,24.1
27,11,-71.8243,-38.5135,-0.352,0.021,22.6
27,12,-71.8243,-38.3784,-0.303,0.178,13.1
27,13,-71.8243,-38.2432,-0.207,-0.1,10.8
27,14,-71.8243,-38.1081,-0.174,-0.242,9.7
27,15,-71.8243,-37.973,0.606,-0.323,15.7
27,16,-71.8243,-37.8378,0.23,0.043,7.3
27,17,-71.8243,-37.7027,0.18,0.093,16.0
27,18,-71.8243,-37.5676,-0.351,0.271,5.0
27,19,-71.8243,-37.4324,0.618,-0.258,11.5
27,20,-71.8243,-37.2973,0.44,0.17,9.4
27,21,-71.8243,-37.1622,-0.412,-0.039,24.4
27,22,-71.8243,-37.027,0.42,0.283,19.5
27,23,-71.8243,-36.8919,0.207,-0.072,12.0
27,24,-71.8243,-36.7568,-0.394,-0.082,6.9
27,25,-71.8243,-36.6216,0.096,-0.022,15.3
27,26,-71.8243,-36.4865,0.13,0.149,9.3
27,27,-71.8243,-36.3514,-0.284,0.365,15.7
27,28,-71.8243,-36.2162,0.729,-0.526,21.7
27,29,-71.8243,-36.0811,0.605,-0.547,17.3
27,30,-71.8243,-35.9459,0.37,0.338,17.7
27,31,-71.8243,-35.8108,0.101,-0.07,15.8
27,32,-71.8243,-35.6757,0.035,0.015,23.5
27,33,-71.8243,-35.5405,0.346,-0.118,23.6
27,34,-71.8243,-35.4054,0.209,-0.506,15.3
27,35,-71.8243,-35.2703,-0.419,0.168,11.1
27,36,-71.8243,-35.1351,0.166,0.147,14.2
27,37,-71.8243,-35.0,0.548,-0.288,8.7
27,38,-71.8243,-34.8649,0.097,-0.294,17.7
27,39,-71.8243,-34.7297,-0.432,0.238,15.0
27,40,-71.8243,-34.5946,0.522,-0.528,7.1
27,41,-71.8243,-34.4595,-0.238,0.281,9.0
27,42,-71.8243,-34.3243,-0.164,-0.343,14.6
27,43,-71.8243,-34.1892,-0.286,-0.007,22.8
27,44,-71.8243,-34.0541,-0.071,0.336,16.3
27,45,-71.8243,-33.9189,0.484,0.078,18.6
27,46,-71.8243,-33.7838,0.175,-0.186,11.8
27,47,-71.8243,-33.6486,-0.234,0.09,16.4
27,48,-71.8243,-33.5135,0.641,-0.256,13.9
27,49,-71.8243,-33.3784,0.643,-0.323,18.2
27,50,-71.8243,-33.2432,0.632,0.397,6.0
27,51,-71.8243,-33.1081,-0.19,0.151,14.9
27,52,-71.8243,-32.973,0.087,0.045,10.9
27,53,-71.8243,-32.8378,0.78,-0.245,11.5
27,54,-71.8243,-32.7027,0.504,-0.551,24.2
27,55,-71.8243,-32.5676,-0.465,-0.569,8.7
27,56,-71.8243,-32.4324,-0.415,-0.046,11.2
27,57,-71.8243,-32.2973,0.103,0.162,15.2
27,58,-71.8243,-32.1622,0.682,-0.063,22.3
27,59,-71.8243,-32.027,0.2,0.241,13.3
27,60,-71.8243,-31.8919,0.147,-0.567,19.9
27,61,-71.8243,-31.7568,-0.363,-0.233,22.1
27,62,-71.8243,-31.6216,0.354,-0.363,11.2
27,63,-71.8243,-31.4865,0.569,-0.153,12.9
27,64,-71.8243,-31.3514,-0.005,-0.528,12.1
27,65,-71.8243,-31.2162,0.508,0.354,21.7
27,66,-71.8243,-31.0811,0.754,-0.377,5.9
27,67,-71.8243,-30.9459,-0.235,0.322,11.2
27,68,-71.8243,-30.8108,0.18,-0.174,18.6
27,69,-71.8243,-30.6757,-0.127,0.386,16.3
27,70,-71.8243,-30.5405,0.531,-0.046,13.7
27,71,-71.8243,-30.4054,0.251,0.331,15.8
27,72,-71.8243,-30.2703,0.325,-0.595,9.0
27,73,-71.8243,-30.1351,0.537,0.148,13.6
27,74,-71.8243,-30.0,0.015,0.303,15.0
28,0,-71.8919,-40.0,0.69,-0.46,23.0
28,1,-71.8919,-39.8649,0.193,-0.504,10.2
28,2,-71.8919,-39.7297,-0.295,-0.175,22.4
28,3,-71.8919,-39.5946,0.405,0.334,17.9
28,4,-71.8919,-39.4595,0.531,-0.058,5.4
28,5,-71.8919,-39.3243,-0.088,-0.073,19.5
28,6,-71.8919,-39.1892,0.614,-0.459,5.7
28,7,-71.8919,-39.0541,0.678,-0.599,24.9
28,8,-71.8919,-38.9189,-0.14,0.21,22.5
28,9,-71.8919,-38.7838,0.779,-0.512,10.9
28,10,-71.8919,-38.6486,-0.317,0.034,10.1
28,11,-71.8919,-38.5135,-0.237,0.315,12.6
28,12,-71.8919,-38.3784,-0.261,-0.391,12.1
28,13,-71.8919,-38.2432,0.662,0.065,12.4
28,14,-71.8919,-38.1081,0.351,-0.521,11.4
28,15,-71.8919,-37.973,-0.302,0.004,17.4
28,16,-71.8919,-37.8378,0.072,-0.436,8.3
28,17,-71.8919,-37.7027,0.3,0.136,21.9
28,18,-71.8919,-37.5676,-0.391,-0.299,21.2
28,19,-71.8919,-37.4324,0.647,-0.137,14.5
28,20,-71.8919,-37.2973,0.545,-0.001,22.1
28,21,-71.8919,-37.1622,0.157,-0.429,9.9
28,22,-71.8919,-37.027,0.757,0.142,5.4
28,23,-71.8919,-36.8919,0.043,-0.297,17.4
28,24,-71.8919,-36.7568,0.779,0.062,14.2
28,25,-71.8919,-36.6216,0.368,-0.442,16.3
28,26,-71.8919,-36.4865,0.325,0.088,23.0
28,27,-71.8919,-36.3514,-0.284,-0.472,24.4
28,28,-71.8919,-36.2162,0.647,-0.175,17.7
28,29,-71.8919,-36.0811,0.056,-0.353,20.3
28,30,-71.8919,-35.9459,-0.289,0.148,6.7
28,31,-71.8919,-35.8108,-0.484,-0.338,8.2
28,32,-71.8919,-35.6757,0.228,0.282,19.7
28,33,-71.8919,-35.5405,0.186,0.292,13.6
28,34,-71.8919,-35.4054,0.435,-0.404,13.9
28,35,-71.8919,-35.2703,0.657,0.014,11.2
28,36,-71.8919,-35.1351,-0.397,-0.512,17.1
28,37,-71.8919,-35.0,0.451,-0.208,8.7
28,38,-71.8919,-34.8649,-0.256,0.113,17.5
28,39,-71.8919,-34.7297,0.616,0.059,8.5
28,40,-71.8919,-34.5946,0.565,0.025,6.3
28,41,-71.8919,-34.4595,0.203,-0.317,11.6
28,42,-71.8919,-34.3243,0.423,-0.222,9.6
28,43,-71.8919,-34.1892,-0.091,-0.497,22.8
28,44,-71.8919,-34.0541,0.113,0.119,6.1
28,45,-71.8919,-33.9189,0.568,-0.096,8.5
28,46,-71.8919,-33.7838,0.097,0.109,16.0
28,47,-71.8919,-33.6486,-0.035,-0.351,14.6
28,48,-71.8919,-33.5135,0.142,-0.276,5.9
28,49,-71.8919,-33.3784,0.577,-0.266,5.1
28,50,-71.8919,-33.2432,-0.064,-0.574,24.8
28,51,-71.8919,-33.1081,-0.274,-0.259,18.2
28,52,-71.8919,-32.973,0.426,0.203,12.3
28,53,-71.8919,-32.8378,0.574,0.297,14.4
28,54,-71.8919,-32.7027,-0.369,-0.082,10.3
28,55,-71.8919,-32.5676,-0.188,-0.144,11.9
28,56,-71.8919,-32.4324,-0.315,-0.569,18.0
28,57,-71.8919,-32.2973,-0.048,0.279,22.7
28,58,-71.8919,-32.1622,0.085,-0.587,8.7
28,59,-71.8919,-32.027,0.473,0.345,21.8
28,60,-71.8919,-31.8919,0.346,-0.111,7.4
28,61,-71.8919,-31.7568,0.307,-0.258,9.3
28,62,-71.8919,-31.6216,-0.042,0.324,5.7
28,63,-71.8919,-31.4865,0.594,-0.576,7.8
28,64,-71.8919,-31.3514,0.113,-0.019,23.3
28,65,-71.8919,-31.2162,0.773,-0.051,14.2
28,66,-71.8919,-31.0811,0.324,-0.381,6.6
28,67,-71.8919,-30.9459,-0.336,-0.171,24.2
28,68,-71.8919,-30.8108,0.379,0.052,22.6
28,69,-71.8919,-30.6757,-0.077,0.127,20.1
28,70,-71.8919,-30.5405,0.392,-0.599,23.7
28,71,-71.8919,-30.4054,-0.409,0.337,9.4
28,72,-71.8919,-30.2703,-0.273,-0.435,21.7
28,73,-71.8919,-30.1351,0.612,-0.366,18.8
28,74,-71.8919,-30.0,-0.205,-0.337,22.4
29,0,-71.9595,-40.0,0.588,-0.562,20.9
29,1,-71.9595,-39.8649,-0.137,-0.477,11.9
29,2,-71.9595,-39.7297,0.336,0.386,20.5
29,3,-71.9595,-39.5946,0.402,-0.285,10.2
29,4,-71.9595,-39.4595,0.166,-0.485,11.6
29,5,-71.9595,-39.3243,-0.103,-0.493,7.2
29,6,-71.9595,-39.1892,-0.224,0.119,23.7
29,7,-71.9595,-39.0541,-0.457,0.255,10.8
29,8,-71.9595,-38.9189,-0.105,-0.343,15.4
29,9,-71.9595,-38.7838,0.349,-0.579,12.8
29,10,-71.9595,-38.6486,0.72,-0.377,24.2
29,11,-71.9595,-38.5135,0.633,-0.543,11.7
29,12,-71.9595,-38.3784,0.496,-0.497,20.6
29,13,-71.9595,-38.2432,0.525,-0.168,22.1
29,14,-71.9595,-38.1081,0.364,-0.37,13.7
29,15,-71.9595,-37.973,-0.162,-0.084,12.6
29,16,-71.9595,-37.8378,0.679,-0.347,20.0
29,17,-71.9595,-37.7027,0.372,0.341,23.3
29,18,-71.9595,-37.5676,0.229,0.306,20.1
29,19,-71.9595,-37.4324,-0.356,-0.033,9.5
29,20,-71.9595,-37.2973,0.081,-0.246,22.8
29,21,-71.9595,-37.1622,0.098,-0.219,12.8
29,22,-71.9595,-37.027,0.624,-0.188,16.5
29,23,-71.9595,-36.8919,0.211,0.128,21.6
29,24,-71.9595,-36.7568,-0.005,-0.148,8.8
29,25,-71.9595,-36.6216,0.77,0.257,20.7
29,26,-71.9595,-36.4865,-0.356,0.344,16.9
29,27,-71.9595,-36.3514,0.049,-0.264,22.9
29,28,-71.9595,-36.2162,-0.445,-0.039,8.4
29,29,-71.9595,-36.0811,0.462,-0.505,13.4
29,30,-71.9595,-35.9459,0.693,-0.4,21.7
29,31,-71.9595,-35.8108,-0.136,-0.187,5.4
29,32,-71.9595,-35.6757,0.616,-0.394,7.2
29,33,-71.9595,-35.5405,-0.12,0.277,24.8
29,34,-71.9595,-35.4054,0.684,-0.442,10.6
29,35,-71.9595,-35.2703,0.48,-0.144,24.5
29,36,-71.9595,-35.1351,0.546,0.006,8.7
29,37,-71.9595,-35.0,-0.477,0.092,12.2
29,38,-71.9595,-34.8649,0.752,-0.217,20.1
29,39,-71.9595,-34.7297,0.445,0.269,18.2
29,40,-71.9595,-34.5946,-0.104,-0.032,16.6
29,41,-71.9595,-34.4595,0.578,-0.16,15.6
29,42,-71.9595,-34.3243,-0.134,-0.533,21.9
29,43,-71.9595,-34.1892,0.635,-0.135,9.7
29,44,-71.9595,-34.0541,-0.354,0.221,13.8
29,45,-71.9595,-33.9189,0.415,0.015,8.1
29,46,-71.9595,-33.7838,0.203,0.232,16.9
29,47,-71.9595,-33.6486,-0.375,-0.106,10.0
29,48,-71.9595,-33.5135,-0.186,-0.482,11.7
29,49,-71.9595,-33.3784,-0.484,-0.586,14.4
29,50,-71.9595,-33.2432,0.109,-0.297,5.5
29,51,-71.9595,-33.1081,-0.108,0.098,6.8
29,52,-71.9595,-32.973,0.278,0.19,18.7
29,53,-71.9595,-32.8378,-0.114,-0.304,13.6
29,54,-71.9595,-32.7027,-0.11,-0.104,22.3
29,55,-71.9595,-32.5676,0.466,-0.179,18.9
29,56,-71.9595,-32.4324,-0.437,-0.189,5.2
29,57,-71.9595,-32.2973,0.674,-0.369,17.3
29,58,-71.9595,-32.1622,0.608,-0.464,6.9
29,59,-71.9595,-32.027,0.368,-0.403,20.6
29,60,-71.9595,-31.8919,0.271,-0.545,24.8
29,61,-71.9595,-31.7568,0.66,-0.402,15.6
29,62,-71.9595,-31.6216,-0.259,-0.591,18.7
29,63,-71.9595,-31.4865,-0.397,0.027,9.7
29,64,-71.9595,-31.3514,-0.189,-0.284,13.8
29,65,-71.9595,-31.2162,0.533,0.373,22.1
29,66,-71.9595,-31.0811,-0.455,-0.406,8.3
29,67,-71.9595,-30.9459,0.258,-0.254,10.3
29,68,-71.9595,-30.8108,0.794,-0.242,13.9
29,69,-71.9595,-30.6757,0.612,-0.592,19.2
29,70,-71.9595,-30.5405,0.178,0.239,12.5
29,71,-71.9595,-30.4054,-0.417,-0.568,23.6
29,72,-71.9595,-30.2703,0.581,0.34,6.9
29,73,-71.9595,-30.1351,0.279,0.292,12.4
29,74,-71.9595,-30.0,-0.351,-0.064,19.2
30,0,-72.027,-40.0,-0.378,-0.056,9.5
30,1,-72.027,-39.8649,0.683,0.054,18.1
30,2,-72.027,-39.7297,0.37,-0.213,8.3
30,3,-72.027,-39.5946,0.578,0.047,6.1
30,4,-72.027,-39.4595,0.643,-0.555,7.4
30,5,-72.027,-39.3243,0.243,-0.546,23.6
30,6,-72.027,-39.1892,0.173,-0.143,16.0
30,7,-72.027,-39.0541,0.06,-0.05,20.9
30,8,-72.027,-38.9189,-0.088,0.288,11.7
30,9,-72.027,-38.7838,0.065,-0.495,16.9
30,10,-72.027,-38.6486,0.506,0.223,14.9
30,11,-72.027,-38.5135,0.283,-0.39,23.9
30,12,-72.027,-38.3784,0.66,-0.206,20.0
30,13,-72.027,-38.2432,0.076,-0.283,19.6
30,14,-72.027,-38.1081,0.289,-0.2,5.9
30,15,-72.027,-37.973,0.321,-0.45,16.0
30,16,-72.027,-37.8378,0.269,-0.096,14.3
30,17,-72.027,-37.7027,0.413,0.202,23.6
30,18,-72.027,-37.5676,-0.191,-0.158,10.1
30,19,-72.027,-37.4324,0.166,-0.109,10.4
30,20,-72.027,-37.2973,-0.365,0.249,13.2
30,21,-72.027,-37.1622,-0.0,0.106,9.9
30,22,-72.027,-37.027,0.134,-0.11,7.6
30,23,-72.027,-36.8919,0.348,-0.342,22.1
30,24,-72.027,-36.7568,0.736,0.285,16.2
30,25,-72.027,-36.6216,0.281,-0.023,22.2
30,26,-72.027,-36.4865,0.467,-0.379,21.6
30,27,-72.027,-36.3514,0.158,-0.331,10.6
30,28,-72.027,-36.2162,0.324,0.203,16.0
30,29,-72.027,-36.0811,-0.408,-0.556,6.7
30,30,-72.027,-35.9459,-0.169,0.392,23.3
30,31,-72.027,-35.8108,-0.03,-0.47,13.1
30,32,-72.027,-35.6757,0.114,0.196,12.9
30,33,-72.027,-35.5405,-0.441,-0.205,11.1
30,34,-72.027,-35.4054,-0.318,-0.108,14.2
30,35,-72.027,-35.2703,-0.14,0.281,10.0
30,36,-72.027,-35.1351,0.763,-0.187,12.5
30,37,-72.027,-35.0,-0.069,-0.063,21.0
30,38,-72.027,-34.8649,0.127,-0.551,21.7
30,39,-72.027,-34.7297,-0.245,-0.598,11.1
30,40,-72.027,-34.5946,0.294,-0.355,14.4
30,41,-72.027,-34.4595,-0.135,0.081,22.5
30,42,-72.027,-34.3243,-0.231,-0.479,6.1
30,43,-72.027,-34.1892,0.172,-0.486,22.8
30,44,-72.027,-34.0541,-0.493,-0.189,9.4
30,45,-72.027,-33.9189,-0.49,0.048,18.6
30,46,-72.027,-33.7838,-0.215,0.112,16.7
30,47,-72.027,-33.6486,-0.452,-0.422,16.1
30,48,-72.027,-33.5135,-0.36,-0.52,22.2
30,49,-72.027,-33.3784,-0.059,0.34,7.0
30,50,-72.027,-33.2432,0.543,-0.339,11.9
30,51,-72.027,-33.1081,0.244,0.253,15.8
30,52,-72.027,-32.973,0.166,0.263,21.2
30,53,-72.027,-32.8378,-0.118,0.173,9.3
30,54,-72.027,-32.7027,0.711,-0.431,21.1
30,55,-72.027,-32.5676,0.016,0.222,13.0
30,56,-72.027,-32.4324,-0.387,0.169,8.8
30,57,-72.027,-32.2973,0.302,-0.003,20.2
30,58,-72.027,-32.1622,-0.352,-0.263,6.8
30,59,-72.027,-32.027,-0.051,-0.337,15.3
30,60,-72.027,-31.8919,0.16,-0.478,6.3
30,61,-72.027,-31.7568,0.636,-0.09,12.1
30,62,-72.027,-31.6216,0.142,-0.015,17.0
30,63,-72.027,-31.4865,0.413,-0.241,16.1
30,64,-72.027,-31.3514,0.791,-0.125,13.1
30,65,-72.027,-31.2162,-0.329,-0.236,13.6
30,66,-72.027,-31.0811,-0.143,0.041,9.5
30,67,-72.027,-30.9459,0.013,0.301,14.1
30,68,-72.027,-30.8108,0.048,-0.436,24.1
30,69,-72.027,-30.6757,0.034,-0.219,22.0
30,70,-72.027,-30.5405,0.68,-0.459,7.9
30,71,-72.027,-30.4054,0.428,0.025,5.6
30,72,-72.027,-30.2703,0.29,0.129,23.7
30,73,-72.027,-30.1351,-0.098,0.332,15.5
30,74,-72.027,-30.0,0.571,-0.321,15.8
31,0,-72.0946,-40.0,0.742,0.35,20.6
31,1,-72.0946,-39.8649,0.568,-0.537,11.3
31,2,-72.0946,-39.7297,-0.498,0.003,14.6
31,3,-72.0946,-39.5946,0.327,-0.543,24.4
31,4,-72.0946,-39.4595,-0.434,0.294,18.4
31,5,-72.0946,-39.3243,-0.165,-0.07,8.1
31,6,-72.0946,-39.1892,-0.423,0.069,7.7
31,7,-72.0946,-39.0541,0.285,0.232,9.1
31,8,-72.0946,-38.9189,0.393,-0.45,20.3
31,9,-72.0946,-38.7838,-0.351,-0.561,10.9
31,10,-72.0946,-38.6486,-0.001,0.279,5.4
31,11,-72.0946,-38.5135,0.093,-0.285,23.9
31,12,-72.0946,-38.3784,-0.02,-0.471,8.4
31,13,-72.0946,-38.2432,-0.343,-0.132,5.2
31,14,-72.0946,-38.1081,0.045,-0.002,9.7
31,15,-72.0946,-37.973,0.477,-0.569,9.7
31,16,-72.0946,-37.8378,-0.408,-0.325,13.4
31,17,-72.0946,-37.7027,-0.396,-0.567,23.4
31,18,-72.0946,-37.5676,-0.039,-0.18,22.6
31,19,-72.0946,-37.4324,0.724,0.295,14.1
31,20,-72.0946,-37.2973,0.369,0.383,13.2
31,21,-72.0946,-37.1622,0.382,0.037,16.1
31,22,-72.0946,-37.027,-0.03,-0.438,9.9
31,23,-72.0946,-36.8919,0.272,0.306,6.0
31,24,-72.0946,-36.7568,-0.487,-0.084,23.8
31,25,-72.0946,-36.6216,0.327,-0.446,8.7
31,26,-72.0946,-36.4865,0.687,0.322,9.0
31,27,-72.0946,-36.3514,0.296,0.157,14.4
31,28,-72.0946,-36.2162,0.636,0.132,14.8
31,29,-72.0946,-36.0811,0.441,0.109,5.4
31,30,-72.0946,-35.9459,-0.343,-0.4,8.0
31,31,-72.0946,-35.8108,0.673,-0.389,12.6
31,32,-72.0946,-35.6757,-0.414,0.088,18.7
31,33,-72.0946,-35.5405,0.194,-0.38,9.6
31,34,-72.0946,-35.4054,-0.315,-0.161,13.5
31,35,-72.0946,-35.2703,-0.485,0.182,16.1
31,36,-72.0946,-35.1351,0.049,0.184,22.8
31,37,-72.0946,-35.0,-0.116,-0.147,11.5
31,38,-72.0946,-34.8649,0.132,0.192,7.7
31,39,-72.0946,-34.7297,0.25,0.239,14.8
31,40,-72.0946,-34.5946,-0.443,0.055,19.9
31,41,-72.0946,-34.4595,-0.34,-0.372,7.2
31,42,-72.0946,-34.3243,0.226,-0.326,13.5
31,43,-72.0946,-34.1892,-0.054,-0.285,5.4
31,44,-72.0946,-34.0541,0.448,-0.483,5.7
31,45,-72.0946,-33.9189,0.348,-0.327,14.7
31,46,-72.0946,-33.7838,0.599,-0.39,11.0
31,47,-72.0946,-33.6486,0.4,-0.145,21.9
31,48,-72.0946,-33.5135,0.059,0.308,17.0
31,49,-72.0946,-33.3784,0.375,-0.496,14.1
31,50,-72.0946,-33.2432,-0.142,0.12,13.2
31,51,-72.0946,-33.1081,-0.102,0.087,14.9
31,52,-72.0946,-32.973,0.526,-0.504,5.8
31,53,-72.0946,-32.8378,0.08,0.323,22.9
31,54,-72.0946,-32.7027,0.538,-0.032,25.0
31,55,-72.0946,-32.5676,0.569,-0.236,8.6
31,56,-72.0946,-32.4324,0.615,0.157,7.4
31,57,-72.0946,-32.2973,0.692,-0.343,7.9
31,58,-72.0946,-32.1622,0.06,0.094,18.2
31,59,-72.0946,-32.027,-0.085,-0.56,18.2
31,60,-72.0946,-31.8919,0.257,0.239,22.0
31,61,-72.0946,-31.7568,-0.017,-0.152,20.0
31,62,-72.0946,-31.6216,0.281,0.037,14.0
31,63,-72.0946,-31.4865,0.417,-0.379,17.3
31,64,-72.0946,-31.3514,0.395,0.077,18.8
31,65,-72.0946,-31.2162,-0.013,0.172,15.3
31,66,-72.0946,-31.0811,-0.283,-0.127,14.5
31,67,-72.0946,-30.9459,0.06,0.018,17.9
31,68,-72.0946,-30.8108,-0.315,-0.144,16.1
31,69,-72.0946,-30.6757,0.657,0.294,17.9
31,70,-72.0946,-30.5405,-0.05,-0.102,17.3
31,71,-72.0946,-30.4054,-0.299,0.242,19.4
31,72,-72.0946,-30.2703,-0.467,0.201,17.9
31,73,-72.0946,-30.1351,0.34,-0.189,15.4
31,74,-72.0946,-30.0,0.328,-0.37,18.6
32,0,-72.1622,-40.0,-0.057,-0.194,14.0
32,1,-72.1622,-39.8649,-0.407,0.226,9.8
32,2,-72.1622,-39.7297,0.033,-0.372,5.0
32,3,-72.1622,-39.5946,-0.095,-0.076,16.2
32,4,-72.1622,-39.4595,0.38,0.206,16.8
32,5,-72.1622,-39.3243,0.288,-0.247,24.4
32,6,-72.1622,-39.1892,-0.026,0.042,12.2
32,7,-72.1622,-39.0541,-0.217,-0.354,12.9
32,8,-72.1622,-38.9189,0.784,-0.491,9.0
32,9,-72.1622,-38.7838,0.09,0.194,6.4
32,10,-72.1622,-38.6486,0.395,-0.501,20.5
32,11,-72.1622,-38.5135,-0.317,-0.329,10.0
32,12,-72.1622,-38.3784,0.131,0.255,17.2
32,13,-72.1622,-38.2432,-0.464,-0.254,18.8
32,14,-72.1622,-38.1081,0.157,0.373,14.4
32,15,-72.1622,-37.973,0.753,0.38,22.5
32,16,-72.1622,-37.8378,-0.001,-0.332,13.9
32,17,-72.1622,-37.7027,-0.449,-0.559,10.7
32,18,-72.1622,-37.5676,-0.46,0.105,22.9
32,19,-72.1622,-37.4324,0.004,-0.149,22.2
32,20,-72.1622,-37.2973,-0.292,-0.499,8.3
32,21,-72.1622,-37.1622,-0.47,0.108,5.5
32,22,-72.1622,-37.027,0.483,-0.569,6.8
32,23,-72.1622,-36.8919,0.096,0.27,10.7
32,24,-72.1622,-36.7568,-0.124,-0.461,24.4
32,25,-72.1622,-36.6216,0.67,-0.473,16.2
32,26,-72.1622,-36.4865,-0.349,-0.424,12.5
32,27,-72.1622,-36.3514,0.743,0.36,22.8
32,28,-72.1622,-36.2162,-0.092,0.093,14.1
32,29,-72.1622,-36.0811,0.655,0.201,11.3
32,30,-72.1622,-35.9459,0.284,-0.202,23.8
32,31,-72.1622,-35.8108,0.575,-0.264,22.0
32,32,-72.1622,-35.6757,0.779,-0.366,21.9
32,33,-72.1622,-35.5405,-0.125,-0.119,15.2
32,34,-72.1622,-35.4054,0.749,-0.048,20.8
32,35,-72.1622,-35.2703,0.006,0.032,8.6
32,36,-72.1622,-35.1351,0.001,-0.343,16.5
32,37,-72.1622,-35.0,-0.057,0.349,24.7
32,38,-72.1622,-34.8649,0.204,-0.43,10.8
32,39,-72.1622,-34.7297,-0.3,0.366,20.9
32,40,-72.1622,-34.5946,0.22,-0.585,14.8
32,41,-72.1622,-34.4595,0.204,-0.119,5.8
32,42,-72.1622,-34.3243,0.49,-0.267,20.3
32,43,-72.1622,-34.1892,0.584,-0.151,8.4
32,44,-72.1622,-34.0541,0.073,-0.029,17.6
32,45,-72.1622,-33.9189,-0.107,-0.164,6.7
32,46,-72.1622,-33.7838,-0.163,-0.185,23.9
32,47,-72.1622,-33.6486,-0.247,0.133,10.8
32,48,-72.1622,-33.5135,-0.425,0.086,9.5
32,49,-72.1622,-33.3784,-0.055,0.233,7.6
32,50,-72.1622,-33.2432,-0.149,-0.35,23.9
32,51,-72.1622,-33.1081,0.756,0.01,19.2
32,52,-72.1622,-32.973,0.225,-0.015,19.8
32,53,-72.1622,-32.8378,-0.049,-0.23,15.0
32,54,-72.1622,-32.7027,0.255,-0.114,14.5
32,55,-72.1622,-32.5676,-0.319,-0.286,7.2
32,56,-72.1622,-32.4324,0.077,-0.458,16.2
32,57,-72.1622,-32.2973,0.314,-0.386,9.9
32,58,-72.1622,-32.1622,0.136,-0.494,24.5
32,59,-72.1622,-32.027,0.022,0.083,20.9
32,60,-72.1622,-31.8919,0.792,0.061,13.3
32,61,-72.1622,-31.7568,0.644,0.351,8.0
32,62,-72.1622,-31.6216,0.31,0.13,20.7
32,63,-72.1622,-31.4865,0.24,-0.548,7.4
32,64,-72.1622,-31.3514,0.307,0.284,8.8
32,65,-72.1622,-31.2162,-0.238,0.263,9.2
32,66,-72.1622,-31.0811,0.014,-0.157,16.1
32,67,-72.1622,-30.9459,-0.449,-0.014,20.7
32,68,-72.1622,-30.8108,0.118,0.376,11.3
32,69,-72.1622,-30.6757,0.206,-0.068,6.7
32,70,-72.1622,-30.5405,-0.204,0.305,14.3
32,71,-72.1622,-30.4054,0.753,-0.517,20.0
32,72,-72.1622,-30.2703,0.682,-0.409,9.4
32,73,-72.1622,-30.1351,0.439,-0.159,9.4
32,74,-72.1622,-30.0,0.193,-0.015,23.9
33,0,-72.2297,-40.0,0.631,0.216,24.1
33,1,-72.2297,-39.8649,-0.33,0.388,24.8
33,2,-72.2297,-39.7297,0.528,-0.211,21.2
